Symbol,Time,Open,High,Low,Last,Change,%Change,Volume
META,9/4/24,506.07,516.59,504.07,512.74,0.98,0.19%,8335200
META,9/5/24,511.72,521.6295,511.15,516.86,4.12,0.80%,8640800
META,9/6/24,521.88,524.5849,498.25,500.27,-16.59,-3.21%,14744500
META,9/9/24,506.16,511.33,502.08,504.79,4.52,0.90%,11047800
META,9/10/24,508.16,514.18,500.0278,504.79,0,0.00%,9899000
META,9/11/24,507.01,513.12,495.6,511.83,7.04,1.39%,10782500
META,9/12/24,517.05,526.71,515.22,525.6,13.77,2.69%,11993300
META,9/13/24,520.34,527.581,517.11,524.62,-0.98,-0.19%,10321400
META,9/16/24,524.54,534.1,517.4,533.28,8.66,1.65%,9527600
META,9/17/24,537.6,542.1,530.57,536.315,3.035,0.57%,11690700
META,9/18/24,537.07,544.2,533.9026,537.95,1.635,0.30%,10323500
META,9/19/24,550,562.07,546.52,559.1,21.15,3.93%,15646900
META,9/20/24,560,564.5,556.3001,561.35,2.25,0.40%,22066800
META,9/23/24,569.5,573.9799,562.41,564.41,3.06,0.55%,12830600
META,9/24/24,566.68,567.745,554.19,563.33,-1.08,-0.19%,12992900
META,9/25/24,564.05,576.88,563.72,568.31,4.98,0.88%,16543300
META,9/26/24,575.73,577.4,562.3501,567.84,-0.47,-0.08%,14400700
META,9/27/24,570.1,570.8399,564.51,567.36,-0.48,-0.08%,9398300
META,9/30/24,567.7,574.68,564.8,572.44,5.08,0.90%,12807200
META,10/1/24,577.98,583.04,570.1,576.47,4.03,0.70%,15259200
META,10/2/24,574.86,576,569.34,572.81,-3.66,-0.63%,6524600
META,10/3/24,570.15,583.36,568.73,582.77,9.96,1.74%,11580900
META,10/4/24,583.73,596.85,581.43,595.94,13.17,2.26%,14199700
META,10/7/24,598.22,602.95,584.04,584.78,-11.16,-1.87%,12014100
META,10/8/24,589.69,593.56,585.97,592.89,8.11,1.39%,7857300
META,10/9/24,593.99,594.39,581.61,590.51,-2.38,-0.40%,9529700
META,10/10/24,587.57,590.23,582.52,583.83,-6.68,-1.13%,7740400
META,10/11/24,584.83,591.21,582.71,589.95,6.12,1.05%,8587000
META,10/14/24,594.22,600.1,589.96,590.42,0.47,0.08%,8251900
META,10/15/24,590.16,590.61,580.143,586.27,-4.15,-0.70%,9564200
META,10/16/24,581.4,582.08,574.03,576.79,-9.48,-1.62%,11268300
META,10/17/24,583.33,584.97,575.2,576.93,0.14,0.02%,8701100
META,10/18/24,581.1,583.9676,575.25,576.47,-0.46,-0.08%,7694200
META,10/21/24,576.03,577.24,569.11,575.16,-1.31,-0.23%,8171800
META,10/22/24,574.29,583.53,572.12,582.01,6.85,1.19%,8544400
META,10/23/24,579.97,585,562.5,563.69,-18.32,-3.15%,14248400
META,10/24/24,567.13,568.8799,561.52,567.78,4.09,0.73%,7184600
META,10/25/24,573.93,581.29,571.72,573.25,5.47,0.96%,11337800
META,10/28/24,582,583.7499,574.12,578.16,4.91,0.86%,10925100
META,10/29/24,580.15,593.67,575.398,593.28,15.12,2.62%,13019000
META,10/30/24,600.98,601.2,589.38,591.8,-1.48,-0.25%,26864900
META,10/31/24,585,589.9,563.01,567.58,-24.22,-4.09%,26838300
META,11/1/24,567.6,573.67,562.56,567.16,-0.42,-0.07%,15303200
META,11/4/24,564.1,568.69,557.89,560.68,-6.48,-1.14%,12064600
META,11/5/24,567.3,573.48,566.67,572.43,11.75,2.10%,9775200
META,11/6/24,562.75,573,555.1679,572.05,-0.38,-0.07%,18305400
META,11/7/24,576.89,594.8,575.21,591.7,19.65,3.44%,14653700
META,11/8/24,591.54,593.1,584.52,589.34,-2.36,-0.40%,9415600
META,11/11/24,586.36,587,576.51,583.17,-6.17,-1.05%,10209000
META,11/12/24,588.545,599.66,580.38,584.82,1.65,0.28%,16287700
META,11/13/24,582.6,585.64,575.17,580,-4.82,-0.82%,10757500
META,11/14/24,577,580.76,573.01,577.16,-2.84,-0.49%,11053700
META,11/15/24,571.22,572.57,551.5,554.08,-23.08,-4.00%,17712800
META,11/18/24,557.04,559.9,550.09,554.4,0.32,0.06%,14346700
META,11/19/24,551.86,561.43,550.6,561.09,6.69,1.21%,9522400
META,11/20/24,562.93,566.3499,554.2001,565.52,4.43,0.79%,9797300
META,11/21/24,569.52,570,549.05,563.09,-2.43,-0.43%,11154700
META,11/22/24,563.55,563.8273,554.5901,559.14,-3.95,-0.70%,9164000
META,11/25/24,562.1,572.5915,556.39,565.11,5.97,1.07%,13599830
META,11/26/24,566,577.5,565.2,573.54,8.43,1.49%,10356550
META,11/27/24,574.89,574.98,564.1001,569.2,-4.34,-0.76%,7200200
META,11/29/24,569,578.46,566.9,574.32,5.12,0.90%,7130500
META,12/2/24,577.5,594.5,575.57,592.83,18.51,3.22%,12522300
META,12/3/24,595,614.2,591.2501,613.65,20.82,3.51%,14907100
META,12/4/24,612.96,617.78,605.1,613.78,0.13,0.02%,14697000
META,12/5/24,617.08,619.9,607.05,608.93,-4.85,-0.79%,8081200
META,12/6/24,610.1,629.7899,608.5301,623.77,14.84,2.44%,16935500
META,12/9/24,623.92,626.4,606.1701,613.57,-10.2,-1.64%,11426000
META,12/10/24,617.56,625.59,612.74,619.32,5.75,0.94%,10938800
META,12/11/24,623.37,638.4,621.5349,632.68,13.36,2.16%,10837200
META,12/12/24,631.5,636.6599,627.2094,630.79,-1.89,-0.30%,7474700
META,12/13/24,627.22,631.08,616.886,620.35,-10.44,-1.66%,8453300
META,12/16/24,629.97,631.15,618.58,624.24,3.89,0.63%,10885600
META,12/17/24,626.17,632.37,616.54,619.44,-4.8,-0.77%,12897800
META,12/18/24,621,627.36,596.32,597.19,-22.25,-3.59%,17076400
META,12/19/24,610.39,611.52,595,595.57,-1.62,-0.27%,14958000
META,12/20/24,590.58,603.11,580,585.25,-10.32,-1.73%,48989300
META,12/23/24,589.6,601.09,586.25,599.85,14.6,2.49%,10205700
META,12/24/24,602.7151,607.99,599.2849,607.75,7.9,1.32%,4726000
META,12/26/24,605.48,606.3,598.94,603.35,-4.4,-0.72%,6091200
META,12/27/24,599.41,601.85,589.8,599.81,-3.54,-0.59%,8084200
META,12/30/24,588.75,596.9399,585.58,591.24,-8.57,-1.43%,7025800
META,12/31/24,592.27,593.97,583.85,585.51,-5.73,-0.97%,6019500
META,1/2/25,589.72,604.91,587.82,599.24,13.73,2.34%,12682200
META,1/3/25,604.76,609.5,596.4136,604.63,5.39,0.90%,11436700
META,1/6/25,611.83,630.99,605.62,630.2,25.57,4.23%,14560700
META,1/7/25,631.7,632.1011,608.23,617.89,-12.31,-1.95%,12071400
META,1/8/25,613.395,616.4397,602.79,610.72,-7.17,-1.16%,10085800
META,1/10/25,610.03,629.91,597.34,615.86,5.14,0.84%,19256500
META,1/13/25,607.1,608.97,598.445,608.33,-7.53,-1.22%,10785000
META,1/14/25,605.07,605.49,588.55,594.25,-14.08,-2.31%,13597900
META,1/15/25,610.21,622.46,606.5,617.12,22.87,3.85%,15524300
META,1/16/25,611.5,616.25,609.71,611.3,-5.82,-0.94%,8355300
META,1/17/25,624.05,624.97,603.67,612.77,1.47,0.24%,17280600
META,1/21/25,617.825,621.5,609.0082,616.46,3.69,0.60%,11674000
META,1/22/25,623.3,633.7,619.435,623.5,7.04,1.14%,12274000
META,1/23/25,627.36,636.6,621.15,636.45,12.95,2.08%,9910100
META,1/24/25,636.4,652,634.2,647.49,11.04,1.73%,19065300
META,1/27/25,626.61,663.87,625.1,659.88,12.39,1.91%,28399100
META,1/28/25,666,682.58,659.4651,674.33,14.45,2.19%,20950100
META,1/29/25,675,681.0459,665.67,676.49,2.16,0.32%,21377800
META,1/30/25,696.82,710.79,676.1,687,10.51,1.55%,29322800
META,1/31/25,691,705.3,685.58,689.18,2.18,0.32%,19331600
META,2/3/25,675.91,704,675.25,697.46,8.28,1.20%,21415700
META,2/4/25,702.5,707.71,691.61,704.19,6.73,0.96%,13826400
META,2/5/25,703.55,718.14,699.01,704.87,0.68,0.10%,17793700
META,2/6/25,705.88,718.9,703.5,711.99,7.12,1.01%,13080600
META,2/7/25,716.79,725.01,711.75,714.52,2.53,0.36%,16427000
META,2/10/25,718.56,721.2,711.33,717.4,2.88,0.40%,12904300
META,2/11/25,713.32,723.66,710.04,719.8,2.4,0.33%,12997900
META,2/12/25,715.3,727.1,712.6,725.38,5.58,0.78%,12016500
META,2/13/25,721.52,729,718.04,728.56,3.18,0.44%,12569000
META,2/14/25,726.14,740.91,725.62,736.67,8.11,1.11%,16901200
META,2/18/25,736,737,706.44,716.37,-20.3,-2.76%,21938700
META,2/19/25,704.09,707,695.39,703.77,-12.6,-1.76%,17535400
META,2/20/25,697.28,705.63,693.64,694.84,-8.93,-1.27%,12587400
META,2/21/25,696.58,703.87,682.36,683.55,-11.29,-1.62%,15660300
META,2/24/25,686.28,687.27,662.45,668.13,-15.42,-2.26%,15676900
META,2/25/25,665.972,668,641.86,657.5,-10.63,-1.59%,20579600
META,2/26/25,659.65,683.0078,658,673.7,16.2,2.46%,14488700
META,2/27/25,682.45,688.6469,657.57,658.24,-15.46,-2.29%,12500000
META,2/28/25,658.04,669.63,642.6017,668.2,9.96,1.51%,17534100
META,3/3/25,673.67,681.25,650.84,655.05,-13.15,-1.97%,10843500
META,3/4/25,645.51,649.75,623.65,640,-15.05,-2.30%,21495200
META,3/5/25,641,659.5,637.66,656.47,16.47,2.57%,13770000
META,3/6/25,648,650.5625,624.11,627.93,-28.54,-4.35%,13446400
META,3/7/25,625.37,634.79,600.61,625.66,-2.27,-0.36%,21389725
META,3/10/25,608.07,610.1059,586.8701,597.99,-27.67,-4.42%,21999900
META,3/11/25,595.055,614.934,593.33,605.71,7.72,1.29%,17401400
META,3/12/25,629.9,633.33,609.35,619.56,13.85,2.29%,15746900
META,3/13/25,620.24,620.5,586.51,590.64,-28.92,-4.67%,16480300
META,3/14/25,602.8,608.86,594.78,607.6,16.96,2.87%,12364500
META,3/17/25,607.46,613.1,598,604.9,-2.7,-0.44%,15473900
META,3/18/25,600.05,600.25,574.66,582.36,-22.54,-3.73%,20297700
META,3/19/25,584.28,592.3224,574.77,584.06,1.7,0.29%,20537400
META,3/20/25,582.76,610.2,579.51,586,1.94,0.33%,24336500
META,3/21/25,583.42,597.545,580.95,596.25,10.25,1.75%,25015800
META,3/24/25,614.97,622.54,612.2001,618.85,22.6,3.79%,15741200
META,3/25/25,626.76,633.88,621.18,626.31,7.46,1.21%,15312500
META,3/26/25,624.89,626.7499,606.61,610.98,-15.33,-2.45%,12661800
META,3/27/25,602,614.25,600.1,602.58,-8.4,-1.37%,10436500
META,3/28/25,600.31,601.75,573.92,576.74,-25.84,-4.29%,17602800
META,3/31/25,563.5,578.7,553.3,576.36,-0.38,-0.07%,21124600
META,4/1/25,570.84,589.91,570,586,9.64,1.67%,12836500
META,4/2/25,574.91,592.66,573.36,583.93,-2.07,-0.35%,13472600
META,4/3/25,546.22,552.5596,530.3,531.62,-52.31,-8.96%,34777400
META,4/4/25,506.62,518,494.2,504.73,-26.89,-5.06%,38589800
META,4/7/25,485.1,539.37,481.9,516.25,11.52,2.28%,36604800
META,4/8/25,543.25,547.43,502.86,510.45,-5.8,-1.12%,28032400
META,4/9/25,509.27,587.89,502.11,585.77,75.32,14.76%,39214500
META,4/10/25,575.49,581.3,535.3,546.29,-39.48,-6.74%,28173100
META,4/11/25,535.505,547.4,528.5901,543.57,-2.72,-0.50%,17642300
META,4/14/25,556.175,557.77,528.28,531.48,-12.09,-2.22%,14130900
META,4/15/25,532.1,537.94,517.5,521.52,-9.96,-1.87%,15558600
META,4/16/25,508.51,513.37,495.63,502.31,-19.21,-3.68%,18735000
META,4/17/25,505.25,507.3,498.0133,501.48,-0.83,-0.17%,14593500
META,4/21/25,491.33,493.5,479.8,484.66,-16.82,-3.35%,16165900
META,4/22/25,491.87,506.88,486.36,500.28,15.62,3.22%,17400900
META,4/23/25,528.53,535.3376,516.52,520.27,19.99,4.00%,18173900
META,4/24/25,518.73,533.9,517.5,533.15,12.88,2.48%,13910000
META,4/25/25,546.8,549.86,536.25,547.27,14.12,2.65%,17098900
META,4/28/25,555.64,558.49,540.5901,549.74,2.47,0.45%,15178900
META,4/29/25,546,556.5699,544.12,554.44,4.7,0.85%,11835000
META,4/30/25,538.4,549.1,529.5,549,-5.44,-0.98%,29243900
META,5/1/25,592.08,592.95,570.5,572.21,23.21,4.23%,31159000
META,5/2/25,583.46,604.34,578.33,597.02,24.81,4.34%,24739200
META,5/5/25,591.22,603.21,588.05,599.27,2.25,0.38%,13887700
META,5/6/25,592.53,596.03,586.58,587.31,-11.96,-2.00%,10600400
META,5/7/25,590.36,603.075,586.67,596.81,9.5,1.62%,13160900
META,5/8/25,606.285,611.2959,596.62,598.01,1.2,0.20%,14622800
META,5/9/25,603.72,606.97,591.7062,592.49,-5.52,-0.92%,10427200
META,5/12/25,630.92,640.3896,621.0301,639.43,46.94,7.92%,21965000
META,5/13/25,645.54,660.92,642.83,656.03,16.6,2.60%,18570800
META,5/14/25,661.21,662.67,654.31,659.36,3.33,0.51%,12348100
META,5/15/25,654.28,657.31,638.58,643.88,-15.48,-2.35%,14341800
META,5/16/25,637.96,640.44,626.15,640.34,-3.54,-0.55%,18518900
META,5/19/25,628.25,643,627.8,640.43,0.09,0.01%,9592300
META,5/20/25,636.01,639.3536,632.26,637.1,-3.33,-0.52%,6743400
META,5/21/25,631.79,646.61,630.17,635.5,-1.6,-0.25%,11464500
META,5/22/25,634.05,643.25,630.71,636.57,1.07,0.17%,8228400
META,5/23/25,624,632.445,622.65,627.06,-9.51,-1.49%,8454000
META,5/27/25,635.41,643.08,632.75,642.32,15.26,2.43%,9508300
META,5/28/25,642.6,650.88,642.5472,643.58,1.26,0.20%,9042700
META,5/29/25,651.65,653.32,639.5,645.05,1.47,0.23%,8883200
META,5/30/25,642.5,649.4099,632.7801,647.49,2.44,0.38%,16240900
META,6/2/25,644.39,673.26,644.2616,670.9,23.41,3.62%,15766200
META,6/3/25,671.45,675.58,665.03,666.85,-4.05,-0.60%,11585000
META,6/4/25,669.32,689,668.57,687.95,21.1,3.16%,14031900
META,6/5/25,691.66,694.38,682.25,684.62,-3.33,-0.48%,13120300
META,6/6/25,696.17,702.8061,691.87,697.71,13.09,1.91%,11727900
META,6/9/25,698.46,705.19,693.94,694.06,-3.65,-0.52%,12773200
META,6/10/25,701.34,703.23,691.56,702.4,8.34,1.20%,10850100
META,6/11/25,703.71,708.87,691.99,694.14,-8.26,-1.18%,9582300
META,6/12/25,693.3,695.38,687,693.36,-0.78,-0.11%,7315900
META,6/13/25,687.95,694.57,681.01,682.87,-10.49,-1.51%,9274400
META,6/16/25,699.33,707.15,693.51,702.12,19.25,2.82%,13720700
META,6/17/25,702,705.97,696.06,697.23,-4.89,-0.70%,10065900
META,6/18/25,698.18,701.59,694.9,695.77,-1.46,-0.21%,10068200
META,6/20/25,700.75,701.8197,678.67,682.35,-13.42,-1.93%,22538600
META,6/23/25,683.69,699.05,678.75,698.53,16.18,2.37%,11079800
META,6/24/25,704.89,713.19,702.11,712.2,13.67,1.96%,13823100
META,6/25/25,713.32,716.58,705.38,708.68,-3.52,-0.49%,9320400
META,6/26/25,714.35,728.22,711.05,726.09,17.41,2.46%,13964700
META,6/27/25,726.52,735.43,725.86,733.63,7.54,1.04%,18775700
META,6/30/25,744.55,747.9,734.25,738.09,4.46,0.61%,15402100
META,7/1/25,736.88,737.7499,715.37,719.22,-18.87,-2.56%,13431200
META,7/2/25,715.325,720.3,712.8,713.57,-5.65,-0.79%,9336700
META,7/3/25,726.61,729.03,714.42,719.01,5.44,0.76%,8601600
META,7/7/25,717.6,727,713.51,718.35,-0.66,-0.09%,9457000
META,7/8/25,721.57,722.9099,714.81,720.67,2.32,0.32%,7770600
META,7/9/25,722.72,737.5301,722.7151,732.78,12.11,1.68%,11417900
META,7/10/25,731.55,735.8,719.6,727.24,-5.54,-0.76%,9922200
META,7/11/25,722.49,725.16,709.7,717.51,-9.73,-1.34%,10873800
META,7/14/25,717.6,728,716.547,720.92,3.41,0.48%,8939300
META,7/15/25,723.9,724.4716,709.82,710.39,-10.53,-1.46%,11529500
META,7/16/25,713.37,713.97,699.2701,702.91,-7.48,-1.05%,13067600
META,7/17/25,704.39,705.9,697.105,701.41,-1.5,-0.21%,11803200
META,7/18/25,702.19,704.71,691.65,704.28,2.87,0.41%,12779700
META,7/21/25,706.8,717,705.76,712.965,8.685,1.23%,9404300
META,7/22/25,716.19,716.6,701.41,704.81,-8.155,-1.14%,8921000
META,7/23/25,706.36,714.6285,704.93,713.58,8.77,1.24%,8771600
META,7/24/25,717.05,723.6239,714,714.8,1.22,0.17%,10920800
META,7/25/25,716.915,720.6499,711.9,712.68,-2.12,-0.30%,8271600
META,7/28/25,715.2,724.7353,712.68,717.63,4.95,0.69%,8715700
META,7/29/25,720,724.47,699.91,700,-17.63,-2.46%,13267000
META,7/30/25,708.09,708.5,691.2001,695.21,-4.79,-0.68%,27077200
META,7/31/25,775.2,784.75,765.51,773.44,78.23,11.25%,38831100
META,8/1/25,760.73,765.9999,745.31,750.01,-23.43,-3.03%,19028700
META,8/4/25,760,776.85,758.41,776.37,26.36,3.51%,15801700
META,8/5/25,776.45,783.1299,763,763.46,-12.91,-1.66%,11640200
META,8/6/25,770,773.64,760.4601,771.99,8.53,1.12%,9733900
META,8/7/25,773.49,775,759.55,761.83,-10.16,-1.32%,9019600
META,8/8/25,762.75,769.9,758.58,769.3,7.47,0.98%,7320700
META,8/11/25,770.08,773.4584,764.67,765.87,-3.43,-0.45%,7611900
META,8/12/25,773,793.67,772.43,790,24.13,3.15%,14579700
META,8/13/25,791.15,795.4561,778.23,780.08,-9.92,-1.26%,8811700
META,8/14/25,777.88,787.81,772.51,782.13,2.05,0.26%,8116100
META,8/15/25,784.15,796.25,780.82,785.23,3.1,0.40%,13375300
META,8/18/25,775.085,775.81,756.5601,767.37,-17.86,-2.27%,16513700
META,8/19/25,767.12,767.17,749.36,751.48,-15.89,-2.07%,12286600
META,8/20/25,747.57,750.1999,731,747.72,-3.76,-0.50%,11898100
META,8/21/25,744.71,745.5,733.1101,739.1,-8.62,-1.15%,8876300
META,8/22/25,739.23,756.9,734.39,754.79,15.69,2.12%,10612600
META,8/25/25,754.82,758.88,750.13,753.3,-1.49,-0.20%,6861100
META,8/26/25,750.8,754.87,747.94,754.1,0.8,0.11%,7601800
META,8/27/25,752.3,754.1499,742.8401,747.38,-6.72,-0.89%,8315400
META,8/28/25,744,753.0548,740.795,751.11,3.73,0.50%,7467900
META,8/29/25,745.28,747.14,735.3466,738.7,-12.41,-1.65%,9070500
META,9/2/25,726.04,736,721.7306,735.11,-3.59,-0.49%,9350800
META,9/3/25,736,740.25,733.9893,737.05,1.94,0.26%,7699300
META,9/4/25,748.57,761.16,745.82,748.65,11.6,1.57%,11439000
META,9/5/25,752.615,757.95,745.03,752.45,3.8,0.51%,9663400
META,9/8/25,755.99,766.51,752.02,752.3,-0.15,-0.02%,13087800
META,9/9/25,757.49,766.3,753.43,765.7,13.4,1.78%,10999000
META,9/10/25,765.13,765.7,751,751.98,-13.72,-1.79%,12478200
META,9/11/25,754.65,757.1,748.37,750.9,-1.08,-0.14%,7923200
META,9/12/25,748.725,757.5703,743.76,755.59,4.69,0.62%,8248500
META,9/15/25,757.47,774.07,751.985,764.7,9.11,1.21%,10533700
META,9/16/25,767,781.36,765.1,779,14.3,1.87%,11782400
META,9/17/25,779.99,783.29,766.31,775.715,-3.285,-0.42%,9400800
META,9/18/25,780.75,788.78,773.36,780.25,4.535,0.58%,10954900
META,9/19/25,786.42,790.8,769.1901,778.38,-1.87,-0.24%,23696800
META,9/22/25,781.84,785.73,764.47,765.16,-13.22,-1.70%,11706900
META,9/23/25,769.25,770.6,751.07,755.4,-9.76,-1.28%,10872500
META,9/24/25,757.5,761.11,752.5251,760.66,5.26,0.70%,8828200
META,9/25/25,753.45,756.765,744.55,748.91,-11.75,-1.54%,10591000
META,9/26/25,750,751.9299,737.3532,743.75,-5.16,-0.69%,9696300
META,9/29/25,748.72,750.78,739.15,743.4,-0.35,-0.05%,9246700
META,9/30/25,742.25,742.97,726.3,734.38,-9.02,-1.21%,16226700
META,10/1/25,721.49,721.8499,710.2,717.34,-17.04,-2.32%,20419600
META,10/2/25,722.58,727.77,718.14,727.05,9.71,1.35%,11415200
META,10/3/25,729.63,731,710.18,710.56,-16.49,-2.27%,16154300
META,10/6/25,705.18,716.88,690.51,715.66,5.1,0.72%,21654700
META,10/7/25,717.72,718.4999,705.75,713.08,-2.58,-0.36%,12062900
META,10/8/25,713.45,719.65,707.81,717.84,4.76,0.67%,10790500
META,10/9/25,718.28,733.51,712.44,733.51,15.67,2.18%,12717100
META,10/10/25,730.92,735.27,704.51,705.3,-28.21,-3.85%,16980000
META,10/13/25,713.01,719.94,707.6413,715.7,10.4,1.47%,9251700
META,10/14/25,707.78,715.55,699.33,708.65,-7.05,-0.99%,8829700
META,10/15/25,717.06,723.9,709.51,717.55,8.9,1.26%,10246700
META,10/16/25,717.55,725.49,703.88,712.07,-5.48,-0.76%,9017000
